MutationType	variable	value	adjusted_count	type	tumor	region	rloop
total_long_simple_indel	PD17994	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18046	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18100	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18101	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18116	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18149	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18247	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18251	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18257	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18258	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18259	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18264	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18269	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18728	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18730	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18733	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18734	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18748	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18749	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18751	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18754	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18756	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18768	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18769	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18771	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18775	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD18776	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD22251	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD22361	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD22364	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD22365	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD23550	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD23558	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD23570	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24193	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24199	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24206	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24212	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24214	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24216	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24223	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24302	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24307	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24320	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24327	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD24329	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD3851	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD3904	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD3945	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD3989	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4069	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4072	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4076	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4085	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4086	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4103	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4115	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4116	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4225	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4261	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4266	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4267	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4315	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4604	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4605	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4606	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4607	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4613	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4872	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4876	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4951	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4952	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4953	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4954	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4957	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4958	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4959	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4965	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4967	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4968	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4970	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4971	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4972	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4976	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4981	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4982	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4983	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4985	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD4986	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5928	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5936	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5937	3	0.421648917121251	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5946	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5947	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5951	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5953	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5956	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5959	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5960	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5961	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD5964	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6016	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6041	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6042	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6043	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6044	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6045	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6417	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6418	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6422	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6466	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6711	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6719	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6720	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD6721	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7199	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7201	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7206	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7207	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7209	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7210	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7214	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7215	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7218	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7219	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7221	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7238	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7240	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7243	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD7322	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8609	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8610	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8612	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8614	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8615	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8617	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8618	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8620	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8622	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8623	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8828	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8973	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8977	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8978	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8979	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8980	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD8981	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9000	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9001	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9002	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9063	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9065	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9067	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9193	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9464	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9467	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9539	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9541	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9544	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9567	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9569	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9570	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9572	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9573	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9574	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9577	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9578	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9581	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9582	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9589	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9591	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9593	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9597	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9599	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9600	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9605	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9606	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9694	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9752	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9754	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9756	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9759	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9760	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9761	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9842	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9843	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9844	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9845	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_simple_indel	PD9847	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11336	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11337	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11338	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11339	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11340	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11341	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11342	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11343	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11352	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11355	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11357	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11358	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11359	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11360	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11361	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11364	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11365	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11366	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11367	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11368	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11369	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11370	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11372	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11374	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11375	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11376	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11379	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11380	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11381	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11383	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11384	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11385	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11386	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11388	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11389	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11391	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11393	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11394	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11395	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11396	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11397	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11398	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11399	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11402	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11740	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11741	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11742	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11743	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11744	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11745	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11750	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11753	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11756	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11760	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11761	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11765	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11766	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11767	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11769	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11816	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11818	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD11819	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13302	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13304	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13306	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13307	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13310	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13312	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13416	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13419	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13420	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13422	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13424	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13425	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13426	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13427	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13618	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13619	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13620	3	0.421648917121251	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13623	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13625	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13626	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13629	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13630	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13631	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13752	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13753	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13754	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13755	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13756	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13757	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13758	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13760	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13761	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13762	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13763	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13764	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13765	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13766	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13767	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13768	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13770	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD13771	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14432	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14433	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14435	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14437	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14439	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14441	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14442	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14450	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14453	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14454	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14456	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14457	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14458	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14459	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14460	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14461	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14462	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14465	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14467	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14468	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14471	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14472	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD14473	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD17973	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD17981	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD17991	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD17994	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18046	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18100	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18101	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18116	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18149	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18247	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18251	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18257	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18258	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18259	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18264	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18269	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18728	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18730	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18733	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18734	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18748	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18749	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18751	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18754	2	0.281099278080834	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18756	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18768	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18769	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18771	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18775	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD18776	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD22251	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD22361	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD22364	0	0	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD22365	1	0.140549639040417	rloop_tss	Serena_ER	tss	rloop
total_long_indel	PD23550	0	0	rloop_tss	Serena_ER	tss	rloop
